GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Gradoop Flink,org.gradoop.flink.model.impl.operators.count,Count,17,56,0,0,3,13,2,3,2,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.base.functions,LeftJoin0OfTuple2,0,6,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.traverser,SetPairBulkTraverser,12,71,0,0,2,14,1,4,1,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.traverser,SetPairTraverser,0,239,0,4,0,52,0,8,0,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.traverser,SetPairForLoopTraverser,12,100,0,6,2,15,1,7,1,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.traverser,TripleTraverser,0,47,0,0,0,9,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.traverser,TraverserStrategy,0,34,0,0,0,4,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.traverser,TripleForLoopTraverser,11,122,0,4,2,20,1,6,1,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.traverser,DistributedTraverser,0,54,0,0,0,19,0,8,0,8
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,BuildTuplesFromEdges,0,22,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,ReduceElementTuples,0,72,0,6,0,13,0,5,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,ReduceVertexTuples,5,51,1,5,1,16,1,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,UpdateIdField,0,14,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,BuildSuperElementFromTuple,0,90,0,8,0,18,0,6,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,BuildTuplesFromElements,23,158,2,16,2,30,2,10,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,BuildSuperEdgeFromTuple,0,46,0,0,0,10,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,GroupingConstants,3,0,0,0,1,0,1,0,1,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,ReduceEdgeTuples,0,36,0,4,0,13,0,5,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,BuildSuperVertexFromTuple,0,35,0,0,0,8,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,BuildTuplesFromVertices,0,17,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.keyedgrouping.functions,FilterSuperVertices,0,17,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,ValueOf1,0,6,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Value0Of4,9,0,0,0,3,0,3,0,3,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Value0Of3,3,6,0,0,1,2,1,2,1,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Project2To0,16,0,0,0,4,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Project2To1,0,16,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Value0Of2,3,6,0,0,1,2,1,2,1,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Project4To0And1,0,18,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Value2Of3,3,6,0,0,1,2,1,2,1,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,SwitchPair,0,21,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Project3To0And1,0,18,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,ToIdWithLabel,0,21,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,CastTuple1IntToDouble,13,0,0,0,2,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Tuple2ToWithCount,0,23,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,ValueOfWithCount,0,6,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,ObjectTo1,0,15,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Project3To0,16,0,0,0,4,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Project4To1And2And3,20,0,0,0,4,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Value1Of2,0,9,0,0,0,3,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.functions.tuple,Value1Of3,9,0,0,0,3,0,3,0,3,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,MapFunctionAddGraphElementToGraph2,0,12,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,CreateFusedVertex,29,0,0,0,9,0,3,0,3,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,UpdateEdgesThoughToBeFusedVertices,61,0,8,0,16,0,7,0,3,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,MapGraphHeadForNewGraph,0,12,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,FlatJoinSourceEdgeReference,0,32,1,5,0,9,1,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,FilterSubgraphEdges,0,11,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,CoGroupGraphHeadToVertex,0,42,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,MapVerticesAsTuplesWithNullId,0,19,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,LeftElementId,0,8,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,MapVertexToPairWithGraphId,0,35,1,3,0,10,1,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion.functions,CoGroupAssociateOldVerticesWithNewIds,0,64,0,4,0,14,0,5,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.debug,PrintEmbeddingWithTiePoint,44,19,0,0,9,7,3,4,3,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.debug,PrintEdgeStep,31,9,0,0,5,3,2,2,2,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative.debug,PrintVertexStep,15,9,0,0,2,3,2,2,2,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.vertexdegrees,DistinctVertexDegrees,7,67,0,0,2,14,1,2,1,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.containment,HasLabel,6,30,0,0,1,7,1,3,1,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.containment,HasEdgeLabel,5,12,0,0,2,2,1,1,1,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.containment,HasVertexLabel,5,12,0,0,2,2,1,1,1,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.bool,Or,0,4,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.add,AddEmbeddingsElements,3,25,0,0,1,8,1,3,1,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.tuples,IdWithCandidates,0,18,0,0,0,7,0,5,0,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.tuples,TripleWithSourceEdgeCandidates,3,37,0,0,1,15,1,10,1,10
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.tuples,Embedding,0,19,0,0,0,7,0,5,0,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common.tuples,TripleWithCandidates,0,32,0,0,0,13,0,9,0,9
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle.canonicalization,CanonicalLabeler,1,291,1,19,0,62,1,14,0,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.sampling.common,SamplingConstants,0,10,0,0,0,3,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative,ExplorativePatternMatching,13,263,1,11,1,62,1,9,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.preserving.explorative,ExplorativePatternMatching.Builder,15,92,0,0,6,23,3,6,3,6
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional,CategoryCharacteristicSubgraphs,293,0,4,0,82,0,9,0,7,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional,ThinkLikeAnEmbeddingTFSM,8,116,1,1,2,35,1,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.cloning,Cloning,0,97,0,0,0,23,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.csv.functions,StringEscaper,3,353,0,32,1,58,1,23,1,7
Gradoop Flink,org.gradoop.flink.io.impl.csv.functions,VertexToCSVVertex,0,38,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.csv.functions,CSVLineToElement,0,105,0,6,0,25,0,8,0,5
Gradoop Flink,org.gradoop.flink.io.impl.csv.functions,CSVLineToGraphHead,0,33,0,0,0,8,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.csv.functions,ElementToCSV,0,145,0,14,0,25,0,17,0,10
Gradoop Flink,org.gradoop.flink.io.impl.csv.functions,GraphHeadToCSVGraphHead,0,31,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.csv.functions,EdgeToCSVEdge,0,50,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.csv.functions,CSVLineToEdge,0,46,0,0,0,10,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.csv.functions,CSVLineToVertex,0,38,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.gdl.functions,GraphTransactionsToGDL,0,55,0,2,0,13,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle,TransactionalFSMBase,0,125,0,0,0,38,0,3,0,3
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.tle,ThinkLikeAnEmbeddingFSMBase,0,52,0,0,0,12,0,3,0,3
Gradoop Flink,org.gradoop.flink.io.impl.parquet.plain.read,GraphHeadRootConverter,0,51,0,0,0,10,0,6,0,6
Gradoop Flink,org.gradoop.flink.io.impl.parquet.plain.read,EdgeRootConverter,0,93,0,0,0,16,0,9,0,9
Gradoop Flink,org.gradoop.flink.io.impl.parquet.plain.read,VertexRootConverter,0,65,0,0,0,12,0,7,0,7
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.config,DIMSpanConfig,144,57,4,0,28,20,12,9,10,9
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.config,DataflowStep,0,44,0,0,0,5,0,1,0,1
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.config,DIMSpanConstants,3,0,0,0,1,0,1,0,1,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.config,DictionaryType,0,44,0,0,0,5,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.min,Min,0,14,0,4,0,4,0,3,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.min,MinProperty,0,27,0,0,0,7,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.min,MinVertexProperty,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.min,MinEdgeProperty,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.randomjump,KRandomJumpGellyVCI,4,359,6,8,0,65,6,4,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.sum,SumVertexProperty,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.sum,SumProperty,0,27,0,0,0,7,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.sum,SumEdgeProperty,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.aggregation.functions.sum,Sum,0,4,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.estimation,QueryPlanEstimator,0,88,0,10,0,22,0,9,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.estimation,JoinEstimator,0,325,1,17,0,61,1,21,0,13
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.estimation,FilterEstimator,0,74,1,5,0,19,1,8,0,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.estimation,Estimator,0,57,0,8,0,12,0,9,0,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.limit,Limit,0,17,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.combination,Combination,0,29,0,0,0,8,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.combination,ReduceCombination,0,11,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan.leaf,FilterAndProjectEdgesNode,6,130,0,6,1,23,1,9,1,6
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.queryplan.leaf,FilterAndProjectVerticesNode,6,81,0,0,1,15,1,5,1,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.distinction,DistinctByIsomorphism,0,36,0,0,0,9,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.distinction,DistinctById,0,17,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.distinction,GroupByIsomorphism,0,61,0,0,0,13,0,3,0,3
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.gspan,DirectedGSpanLogic,0,38,0,6,0,7,0,7,0,4
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.gspan,UndirectedGSpanLogic,37,0,4,0,8,0,6,0,4,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan.gspan,GSpanLogicBase,8,768,4,70,2,149,4,40,0,7
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.pojos,EmbeddingMetaData.EntryType,0,34,0,0,0,4,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.pojos,Embedding,86,1039,11,61,23,213,14,65,3,40
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.pojos,EmbeddingMetaData,43,418,3,21,12,76,6,45,3,36
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.pojos,EmbeddingFactory,3,143,0,10,1,31,1,9,1,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.pojos,Triple,15,46,2,2,3,13,3,8,1,8
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,EdgeLabelList,0,20,0,2,0,5,0,3,0,2
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,ElementLabelEncoder,0,87,2,10,0,23,2,7,0,3
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,VertexLabelDecoder,11,45,1,3,1,12,1,4,0,3
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,TLFFileFormat,0,163,0,4,0,28,0,7,0,5
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,TLFDictionaryFileFormat,0,40,0,2,0,6,0,3,0,2
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,DictionaryEntry,0,32,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,EdgeLabelDecoder,11,45,1,3,1,12,1,4,0,3
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,Dictionary,0,29,0,2,0,8,0,3,0,2
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,TLFDictionaryMapGroupReducer,0,29,0,2,0,9,0,3,0,2
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,VertexLabelList,0,20,0,2,0,5,0,3,0,2
Gradoop Flink,org.gradoop.flink.io.impl.tlf.functions,GraphTransactionFromText,0,162,0,8,0,30,0,7,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.tuples,Deletion,0,35,0,0,0,13,0,9,0,9
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.tuples,Message,4,31,0,0,1,12,1,8,1,8
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.tuples,TripleWithDirection,0,43,0,0,0,16,0,11,0,11
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.tuples,IdPair,4,15,0,0,1,6,1,4,1,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.simulation.dual.tuples,FatVertex,0,52,0,0,0,19,0,13,0,13
Gradoop Flink,org.gradoop.flink.io.impl.statistics,GraphStatisticsDataSink,15,333,1,1,5,60,4,3,3,3
Gradoop Flink,org.gradoop.flink.algorithms.fsm.dimspan,DIMSpan,44,342,8,8,11,86,9,10,1,10
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.common.functions,ToUndirectedAdjacencyList,131,0,6,0,26,0,7,0,4,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.common.functions,DropPropertiesAndGraphContainment,0,41,0,4,0,10,0,4,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.common.functions,VertexLabels,0,49,0,4,0,11,0,4,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.common.functions,SortedDictionary,76,0,6,0,18,0,6,0,3,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.common.functions,ToDirectedAdjacencyList,130,0,4,0,27,0,6,0,4,0
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.common.functions,NotEmpty,0,11,0,2,0,2,0,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.common.functions,EdgeLabels,0,49,0,4,0,11,0,4,0,2
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.common.functions,FilterVerticesByLabel,0,66,0,8,0,17,0,8,0,4
Gradoop Flink,org.gradoop.flink.algorithms.fsm.transactional.common.functions,FilterEdgesByLabel,0,66,0,6,0,17,0,7,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common,PreProcessor,3,84,0,0,1,15,1,5,1,5
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common,PostProcessor,5,249,2,2,1,53,3,11,1,11
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.common,MatchStrategy,0,24,0,0,0,3,0,1,0,1
Gradoop Flink,org.gradoop.flink.algorithms.gelly,GradoopGellyAlgorithm,6,37,0,0,2,10,0,3,0,3
Gradoop Flink,org.gradoop.flink.algorithms.gelly,BaseGellyAlgorithm,6,9,0,0,2,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.debug,PrintEmbedding,155,10,4,0,20,4,7,2,5,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand.tuples,ExpandEmbedding,0,85,0,0,0,14,0,8,0,8
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.operators.expand.tuples,EdgeWithTiePoint,0,45,0,0,0,16,0,8,0,8
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring,CanonicalAdjacencyMatrixBuilder,0,380,0,2,0,70,0,5,0,4
Gradoop Flink,org.gradoop.flink.algorithms.gelly.functions,WritePropertyToGraphHeadMap,0,17,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.functions,VertexToGellyVertexWithPropertyValue,0,26,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.functions,LongTupleToGellyEdgeWithLongValue,0,25,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.functions,LongTupleToGellyVertexWithLongValue,0,21,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.functions,VertexToGellyVertexWithGradoopId,0,22,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.functions,VertexToGellyVertexWithNullValue,0,20,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.functions,EdgeToGellyEdgeWithNullValue,0,25,0,0,0,7,0,2,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.functions,EdgeToGellyEdgeWithDouble,21,50,5,3,4,12,3,3,0,2
Gradoop Flink,org.gradoop.flink.algorithms.gelly.functions,EdgeToGellyEdgeWithPropertyValue,31,0,0,0,8,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.distinction.functions,IdFromGraphHeadString,0,6,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.distinction.functions,GraphHeadGroup,0,10,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.distinction.functions,FirstGraphHead,8,3,0,0,2,1,1,1,1,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.distinction.functions,CountGraphHeads,0,35,0,2,0,12,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood,ReduceEdgeNeighborhood.new Object() {...},3,23,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood,Neighborhood.EdgeDirection,0,34,0,0,0,4,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood,VertexNeighborhood,0,5,0,0,0,2,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood,ReduceVertexNeighborhood.new Object() {...},3,23,0,0,0,1,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood,ReduceVertexNeighborhood,2,189,1,3,1,37,1,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood,Neighborhood,0,15,0,0,0,6,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood,EdgeNeighborhood,0,5,0,0,0,2,0,1,0,1
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood,ReduceEdgeNeighborhood,2,116,1,3,1,25,1,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.functions,NeighborVertexFunction,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.functions,VertexIdsFromEdge,0,36,0,2,0,10,0,4,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.functions,VertexIdsWithEdge,0,29,0,0,0,8,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.functions,VertexToFieldOne,0,17,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.functions,NeighborEdgeReduceFunction,0,60,1,5,0,18,1,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.functions,NeighborVertexReduceFunction,0,60,1,5,0,18,1,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.functions,ShuffledVertexIdsFromEdge,0,31,0,0,0,8,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.functions,VertexToFieldZero,0,17,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.neighborhood.functions,NeighborEdgeFunction,0,9,0,0,0,4,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,ConcatGraphHeadStrings,0,38,0,4,0,10,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,EdgeToDataString,0,44,0,2,0,8,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,MultiEdgeStringCombiner,0,46,1,5,0,15,1,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,VertexToDataString,0,40,0,2,0,7,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,GraphHeadToEmptyString,0,10,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,ElementToDataString,2,67,1,5,1,14,1,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,IncomingAdjacencyList,0,66,0,4,0,17,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,EdgeToIdString,0,43,0,2,0,8,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,GraphHeadToIdString,12,0,0,0,2,0,2,0,2,0
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,UndirectedAdjacencyList,0,66,0,4,0,17,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,AdjacencyMatrix,0,55,0,4,0,14,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,SwitchSourceTargetIds,0,15,0,0,0,5,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,VertexToIdString,0,39,0,2,0,7,0,3,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,OutgoingAdjacencyList,0,66,0,4,0,17,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,TargetStringUpdater,0,9,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,SourceStringUpdater,0,9,0,0,0,3,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.tostring.functions,GraphHeadToDataString,0,21,0,0,0,2,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion,AddNewIdToDuplicatedEdge,0,28,0,4,0,9,0,4,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.fusion,VertexFusion,0,191,0,0,0,51,0,3,0,3
Gradoop Flink,org.gradoop.flink.model.impl.operators.difference,DifferenceBroadcast,0,20,0,0,0,6,0,2,0,2
Gradoop Flink,org.gradoop.flink.model.impl.operators.difference,Difference,0,35,0,0,0,11,0,2,0,2
Gradoop Flink,org.gradoop.flink.io.api.metadata,MetaDataSource,0,87,0,0,0,14,0,4,0,4
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.plantable,PlanTableEntry,42,113,0,2,3,25,1,15,1,14
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.plantable,PlanTable,0,60,0,2,0,15,0,9,0,8
Gradoop Flink,org.gradoop.flink.model.impl.operators.matching.single.cypher.planning.plantable,PlanTableEntry.Type,0,44,0,0,0,5,0,1,0,1
